cap_scale,price_sigma,seed,w_app,w_op,w_sys,napp,nop,nsys,n_chains
0.5,0.8,2,0.0,1.0,0.0,0.22627166235185198,0.6371900364985038,0.6955439183438245,7
0.5,0.8,2,0.2,0.0,0.8,0.2956815592373779,0.5154955371666109,0.6710487515394087,9
0.5,0.8,2,0.2,0.2,0.6,0.20025425575694122,0.7757433742076201,0.857131740569656,10
0.5,0.8,2,0.2,0.4,0.4,0.29472788171580994,1.144280253527568,1.0901558814603156,9
0.5,0.8,2,0.2,0.6,0.2,0.4074212093163763,0.8718070924668366,1.0427581094058764,10
0.5,0.8,2,0.2,0.8,0.0,0.4074212093163763,0.8718070924668366,1.0427581094058764,10
0.5,0.8,2,0.4,0.0,0.6,0.25377174379669537,0.5247316063698734,0.6861920233968375,9
0.5,0.8,2,0.4,0.2,0.4,0.2884296685341029,0.8592316780543146,0.954049741938256,10
0.5,0.8,2,0.4,0.4,0.2,0.4074212093163763,0.8718070924668366,1.0427581094058764,10
0.5,0.8,2,0.4,0.6,0.0,0.2093389103337837,0.6714278853064009,0.6819579783811196,8
0.5,0.8,2,0.6,0.0,0.4,0.31616053021579116,0.4067936985470127,0.6130209432457254,7
0.5,0.8,2,0.6,0.2,0.2,0.3285324264106205,0.7402791589798084,0.8656203541193087,10
0.5,0.8,2,0.6,0.4,0.0,0.3176837925830432,0.6372502207756721,0.7411320137465768,9
0.5,0.8,2,0.8,0.0,0.2,0.2576599444179093,0.4781509670786882,0.6333304275622716,7
0.5,0.8,2,0.8,0.2,0.0,0.3096107870083242,0.3121415076320099,0.43295775299606054,9
0.5,0.8,2,1.0,0.0,0.0,0.38839979135958136,0.24196443439339546,0.38372199400158635,9
1.0,0.1,0,0.0,0.0,1.0,0.6314397992954038,1.0280674587295922,1.0,9
1.0,0.1,0,0.0,0.2,0.8,0.7724127519888604,1.0480647725552517,1.010765677789662,8
1.0,0.1,0,0.0,0.4,0.6,0.8808090369267829,0.9514525178589145,0.954165913786076,8
1.0,0.1,0,0.0,0.6,0.4,0.7830020774136001,0.8889569377238776,0.909741516556019,8
1.0,0.1,0,0.0,0.8,0.2,0.9428662158310601,1.0,0.955164563127791,6
1.0,0.1,0,0.0,1.0,0.0,0.9428662158310601,1.0,0.955164563127791,6
1.0,0.1,0,0.2,0.0,0.8,0.8649810757353448,0.8303577398090105,0.8602263279064877,7
1.0,0.1,0,0.2,0.2,0.6,0.875092456659448,1.0811306305207895,0.9461805217458205,8
1.0,0.1,0,0.2,0.4,0.4,0.7856176138807989,0.8947486778602262,0.7704650536977217,10
1.0,0.1,0,0.2,0.6,0.2,0.7060168819028717,0.7697461483701221,0.7579030284363215,8
1.0,0.1,0,0.2,0.8,0.0,0.6681950220917438,0.9380254530293085,0.8657797229305383,9
1.0,0.1,0,0.4,0.0,0.6,0.8375289053638549,0.9674113287639066,0.8814034708726989,7
1.0,0.1,0,0.4,0.2,0.4,0.7113821382656079,0.9197245141707783,0.8384594686257444,8
1.0,0.1,0,0.4,0.4,0.2,0.7928662158310601,0.9596939041741875,0.9329484692044547,9
1.0,0.1,0,0.4,0.6,0.0,0.9397527419751722,0.9545987948811997,0.9375334684491775,8
1.0,0.1,0,0.6,0.0,0.4,0.7283191972781973,0.7669317990200467,0.8090639634103007,9
1.0,0.1,0,0.6,0.2,0.2,0.8736419872849244,0.9157843680344824,0.8532340384303289,8
1.0,0.1,0,0.6,0.4,0.0,0.8728371516568064,0.9050999222273568,0.8473030929043085,8
1.0,0.1,0,0.8,0.0,0.2,0.9009946702020842,0.8468009571219911,0.8164558015654653,7
1.0,0.1,0,0.8,0.2,0.0,0.8836753174866976,0.8267082156300185,0.7949331194561821,9
1.0,0.1,0,1.0,0.0,0.0,0.8176320215004524,0.4807410712435507,0.4912199421157558,6
1.0,0.1,1,0.0,0.0,1.0,0.49419247607118144,0.8437816665079962,0.7943994883377847,8
