cap_scale,seed,w_app,w_op,w_sys,napp,nsys
0.5,18,0.2,0.2,0.6,0.31267324514426026,0.040273970490032875
0.5,18,0.2,0.4,0.4,0.22625637086204559,0.05885203538686365
0.5,18,0.2,0.6,0.2,0.31637194950456293,0.033111364360064795
0.5,18,0.2,0.8,0.0,0.3106093520095307,0.020273933007627296
0.5,18,0.4,0.0,0.6,0.31267324514426026,0.040273970490032875
0.5,18,0.4,0.2,0.4,0.32863107891950427,0.042632767586022115
0.5,18,0.4,0.4,0.2,0.39355713380269897,0.04223504102745748
0.5,18,0.4,0.6,0.0,0.3106093520095307,0.020273933007627296
0.5,18,0.6,0.0,0.4,0.2645567625839224,0.044469226946738036
0.5,18,0.6,0.2,0.2,0.3106093520095307,0.020273933007627296
0.5,18,0.6,0.4,0.0,0.3106093520095307,0.020273933007627296
0.5,18,0.8,0.0,0.2,0.2654134867966183,0.019962599564305492
0.5,18,0.8,0.2,0.0,0.3106093520095307,0.020273933007627296
0.5,18,1.0,0.0,0.0,0.3445292920179199,0.015658722503687272
0.5,19,0.0,0.0,1.0,0.31929911240948716,0.1900519834035037
0.5,19,0.0,0.2,0.8,0.4262400965789791,0.19551188394738472
0.5,19,0.0,0.4,0.6,0.4262400965789791,0.19551188394738472
0.5,19,0.0,0.6,0.4,0.4262400965789791,0.19551188394738472
0.5,19,0.0,0.8,0.2,0.4262400965789791,0.19551188394738472
0.5,19,0.0,1.0,0.0,0.38875199481203704,0.17625939674106214
0.5,19,0.2,0.0,0.8,0.28605259974647257,0.17499872232281244
0.5,19,0.2,0.2,0.6,0.3123940327188212,0.2006528560236232
0.5,19,0.2,0.4,0.4,0.372694622549418,0.1775391115071047
0.5,19,0.2,0.6,0.2,0.474633856351611,0.16342621015884512
0.5,19,0.2,0.8,0.0,0.4706719175526993,0.10762220950207095
0.5,19,0.4,0.0,0.6,0.43720264151261345,0.12070096952267542
0.5,19,0.4,0.2,0.4,0.474633856351611,0.16342621015884512
0.5,19,0.4,0.4,0.2,0.474633856351611,0.16342621015884512
0.5,19,0.4,0.6,0.0,0.4855137927426957,0.12528821698386713
0.5,19,0.6,0.0,0.4,0.43720264151261345,0.12070096952267542
0.5,19,0.6,0.2,0.2,0.4509630129789809,0.13471855748401845
0.5,19,0.6,0.4,0.0,0.4855137927426957,0.12528821698386713
0.5,19,0.8,0.0,0.2,0.43720264151261345,0.12070096952267542
0.5,19,0.8,0.2,0.0,0.4855137927426957,0.12528821698386713
0.5,19,1.0,0.0,0.0,0.43720264151261345,0.10764692185569733
0.5,20,0.0,0.0,1.0,0.2614085519845283,0.23921656487597595
0.5,20,0.0,0.2,0.8,0.2789751131665808,0.24333116858973955
0.5,20,0.0,0.4,0.6,0.2789751131665808,0.24333116858973955
0.5,20,0.0,0.6,0.4,0.2789751131665808,0.24333116858973955
0.5,20,0.0,0.8,0.2,0.3216002690697022,0.26732384223803735
0.5,20,0.0,1.0,0.0,0.4735117833550369,0.27401378778727603
0.5,20,0.2,0.0,0.8,0.41259114884485165,0.2576357206010671
0.5,20,0.2,0.2,0.6,0.46161445232943404,0.2778196581824981
0.5,20,0.2,0.4,0.4,0.528936577591274,0.2818367761409323
0.5,20,0.2,0.6,0.2,0.5100030722138549,0.2436346861548557
0.5,20,0.2,0.8,0.0,0.4764544103343223,0.24629957005441142
0.5,20,0.4,0.0,0.6,0.41786264149080676,0.2706824972665085
0.5,20,0.4,0.2,0.4,0.4823616370649388,0.2531309819446663
0.5,20,0.4,0.4,0.2,0.4324238492216576,0.25065433320105895
0.5,20,0.4,0.6,0.0,0.4696084089213768,0.1377702567826858
0.5,20,0.6,0.0,0.4,0.4510930096466786,0.20655686563857378
0.5,20,0.6,0.2,0.2,0.42337694216210453,0.18343385609088966
0.5,20,0.6,0.4,0.0,0.48912510578919877,0.12970812538344018
0.5,20,0.8,0.0,0.2,0.5618204728538106,0.221921015817349
0.5,20,0.8,0.2,0.0,0.45984788779772046,0.09841189109953077
0.5,20,1.0,0.0,0.0,0.44105854110221693,0.06458903155872286
0.5,21,0.0,0.0,1.0,0.1703776858972545,0.1410908022710222
0.5,21,0.0,0.2,0.8,0.19098878878580625,0.15541252628758292
0.5,21,0.0,0.4,0.6,0.19098878878580625,0.15541252628758292
0.5,21,0.0,0.6,0.4,0.19098878878580625,0.15541252628758292
0.5,21,0.0,0.8,0.2,0.28646561051408115,0.16190984325212518
0.5,21,0.0,1.0,0.0,0.20825718692727468,0.15455066824180416
0.5,21,0.2,0.0,0.8,0.45235882244541026,0.15225704323809072
0.5,21,0.2,0.2,0.6,0.4456438636500205,0.12812701094091883
0.5,21,0.2,0.4,0.4,0.41935153829617516,0.14125519356395516
0.5,21,0.2,0.6,0.2,0.4751844092834987,0.11210463835494461
0.5,21,0.2,0.8,0.0,0.48036026813828336,0.10218978859286777
0.5,21,0.4,0.0,0.6,0.5419743702804038,0.1321767622288138
0.5,21,0.4,0.2,0.4,0.45439543698450374,0.14211984321161109
0.5,21,0.4,0.4,0.2,0.4913388867363525,0.09781282181294555
0.5,21,0.4,0.6,0.0,0.48614239949109805,0.12138447971623548
0.5,21,0.6,0.0,0.4,0.49215593360202153,0.11659653197721083
0.5,21,0.6,0.2,0.2,0.5239785799298888,0.13441248980716627
0.5,21,0.6,0.4,0.0,0.48614239949109805,0.12138447971623548
0.5,21,0.8,0.0,0.2,0.4990795006281362,0.11798655069808561
0.5,21,0.8,0.2,0.0,0.48614239949109805,0.12138447971623548
0.5,21,1.0,0.0,0.0,0.5135921327119444,0.056528972509919215
0.5,22,0.0,0.0,1.0,0.16650144335967576,0.10750278980360767
0.5,22,0.0,0.2,0.8,0.19964401503280654,0.11790369241061502
0.5,22,0.0,0.4,0.6,0.19964401503280654,0.11790369241061502
0.5,22,0.0,0.6,0.4,0.19964401503280654,0.11790369241061502
0.5,22,0.0,0.8,0.2,0.16077568972358053,0.11570291776895338
0.5,22,0.0,1.0,0.0,0.12439200384887614,0.11268670378961188
0.5,22,0.2,0.0,0.8,0.24184401958936258,0.14827236460513366
0.5,22,0.2,0.2,0.6,0.2531061801433757,0.1737428052512183
0.5,22,0.2,0.4,0.4,0.3359420105414152,0.10672021165730668
0.5,22,0.2,0.6,0.2,0.2531061801433757,0.1737428052512183
0.5,22,0.2,0.8,0.0,0.3416113114443603,0.08688874885465225
0.5,22,0.4,0.0,0.6,0.3359420105414152,0.10672021165730668
0.5,22,0.4,0.2,0.4,0.40796421653165565,0.09605701206501645
0.5,22,0.4,0.4,0.2,0.3173991039105466,0.09746636716127953
0.5,22,0.4,0.6,0.0,0.3416113114443603,0.08688874885465225
0.5,22,0.6,0.0,0.4,0.3381891288043183,0.1737428052512183
0.5,22,0.6,0.2,0.2,0.3133546882012953,0.03886324900796842
0.5,22,0.6,0.4,0.0,0.3416113114443603,0.08688874885465225
0.5,22,0.8,0.0,0.2,0.2820425270737344,0.06420525108804372
0.5,22,0.8,0.2,0.0,0.3416113114443603,0.08688874885465225
0.5,22,1.0,0.0,0.0,0.3416113114443603,0.05349905501233261
0.5,23,0.0,0.0,1.0,0.3180740251167849,0.1471984941820207
0.5,23,0.0,0.2,0.8,0.3026517481683026,0.18692578832806467
0.5,23,0.0,0.4,0.6,0.3026517481683026,0.18692578832806467
0.5,23,0.0,0.6,0.4,0.3026517481683026,0.18692578832806467
0.5,23,0.0,0.8,0.2,0.27544100737851335,0.2615044621382349
0.5,23,0.0,1.0,0.0,0.25246068491848417,0.14964102401804452
0.5,23,0.2,0.0,0.8,0.49920723986984983,0.11749848586291281
0.5,23,0.2,0.2,0.6,0.28132282205822273,0.24876137398846815
0.5,23,0.2,0.4,0.4,0.4895814316569857,0.127638465206893
0.5,23,0.2,0.6,0.2,0.6409563039933867,0.15088094945882405
0.5,23,0.2,0.8,0.0,0.556382925325443,0.08304966612694686
0.5,23,0.4,0.0,0.6,0.3449765059813208,0.2640807309910539
0.5,23,0.4,0.2,0.4,0.4508498935486062,0.2435801741640892
0.5,23,0.4,0.4,0.2,0.46999193931461136,0.14957605498520368
0.5,23,0.4,0.6,0.0,0.556382925325443,0.08304966612694686
0.5,23,0.6,0.0,0.4,0.5141760330154825,0.0588253576858225
0.5,23,0.6,0.2,0.2,0.5532359490323733,0.07941258960369323
0.5,23,0.6,0.4,0.0,0.556382925325443,0.08304966612694686
0.5,23,0.8,0.0,0.2,0.5179705376371994,0.05904050885314225
0.5,23,0.8,0.2,0.0,0.556382925325443,0.08304966612694686
0.5,23,1.0,0.0,0.0,0.5400016067362337,0.053210331538725134
4.0,0,0.0,0.0,1.0,0.9,0.4361287676002834
4.0,0,0.0,0.2,0.8,0.8,0.43689476609706696
4.0,0,0.0,0.4,0.6,0.8,0.43689476609706696
4.0,0,0.0,0.6,0.4,0.9,0.44259984202690156
4.0,0,0.0,0.8,0.2,0.7,0.42198217206932287
4.0,0,0.0,1.0,0.0,0.7828843247409079,0.39620608196453333
4.0,0,0.2,0.0,0.8,0.9,0.4361287676002834
4.0,0,0.2,0.2,0.6,0.85,0.4611719399719175
4.0,0,0.2,0.4,0.4,0.85,0.4611719399719175
4.0,0,0.2,0.6,0.2,0.9,0.4387527309522443
4.0,0,0.2,0.8,0.0,0.9,0.3933716540518988
4.0,0,0.4,0.0,0.6,0.9,0.3731131553817257
4.0,0,0.4,0.2,0.4,0.9,0.4387527309522443
4.0,0,0.4,0.4,0.2,0.8702572636501239,0.41383189144422206
4.0,0,0.4,0.6,0.0,0.9,0.3933716540518988
4.0,0,0.6,0.0,0.4,0.9,0.3805979339720738
4.0,0,0.6,0.2,0.2,0.8988416419320217,0.36138581087422467
4.0,0,0.6,0.4,0.0,0.9,0.3933716540518988
4.0,0,0.8,0.0,0.2,0.9,0.37056756083360753
4.0,0,0.8,0.2,0.0,0.9,0.3933716540518988
4.0,0,1.0,0.0,0.0,0.9,0.25921876586076675
4.0,1,0.0,0.0,1.0,0.85,0.3523975528030756
4.0,1,0.0,0.2,0.8,0.75,0.33917626602944734
4.0,1,0.0,0.4,0.6,0.75,0.33917626602944734
4.0,1,0.0,0.6,0.4,0.75,0.33917626602944734
4.0,1,0.0,0.8,0.2,0.85,0.35163026403092695
4.0,1,0.0,1.0,0.0,0.85,0.347023440448352
4.0,1,0.2,0.0,0.8,0.85,0.3543995111181842
4.0,1,0.2,0.2,0.6,0.85,0.35065799882450965
4.0,1,0.2,0.4,0.4,0.85,0.35065799882450965
4.0,1,0.2,0.6,0.2,0.85,0.35065799882450965
4.0,1,0.2,0.8,0.0,0.9,0.3056711026243912
4.0,1,0.4,0.0,0.6,0.85,0.3543995111181842
4.0,1,0.4,0.2,0.4,0.9,0.3056711026243912
4.0,1,0.4,0.4,0.2,0.9,0.3056711026243912
4.0,1,0.4,0.6,0.0,0.9,0.3056711026243912
4.0,1,0.6,0.0,0.4,0.9,0.3056711026243912
4.0,1,0.6,0.2,0.2,0.9,0.3056711026243912
4.0,1,0.6,0.4,0.0,0.9,0.3056711026243912
4.0,1,0.8,0.0,0.2,0.9,0.3056711026243912
4.0,1,0.8,0.2,0.0,0.9,0.3056711026243912
4.0,1,1.0,0.0,0.0,0.9,0.24703000124019153
4.0,2,0.0,0.0,1.0,0.9,0.5333486543838076
4.0,2,0.0,0.2,0.8,0.7269463793482458,0.5140552697698946
4.0,2,0.0,0.4,0.6,0.7269463793482458,0.5140552697698946
4.0,2,0.0,0.6,0.4,0.65,0.4884646738419445
4.0,2,0.0,0.8,0.2,0.65,0.4884646738419445
4.0,2,0.0,1.0,0.0,0.6,0.39246089334332246
4.0,2,0.2,0.0,0.8,0.9,0.4757247092601695
4.0,2,0.2,0.2,0.6,0.8467370237130754,0.45827039229337085
4.0,2,0.2,0.4,0.4,0.885666744687599,0.4632724894835483
4.0,2,0.2,0.6,0.2,0.7987721398219706,0.46986655639209035
4.0,2,0.2,0.8,0.0,0.8823285683226594,0.39128726284156734
4.0,2,0.4,0.0,0.6,0.8747060990138673,0.4056726819857094
4.0,2,0.4,0.2,0.4,0.9,0.3628303206300289
4.0,2,0.4,0.4,0.2,0.9,0.3628303206300289
4.0,2,0.4,0.6,0.0,0.95,0.5075865990209009
4.0,2,0.6,0.0,0.4,0.9,0.4100217636838739
4.0,2,0.6,0.2,0.2,0.885666744687599,0.51436862103967
4.0,2,0.6,0.4,0.0,0.85,0.4659043145497948
4.0,2,0.8,0.0,0.2,0.8747060990138673,0.4110208787591024
4.0,2,0.8,0.2,0.0,0.85,0.4659043145497948
4.0,2,1.0,0.0,0.0,0.930381839343719,0.31685840749705235
4.0,3,0.0,0.0,1.0,0.5658808461968341,0.6319328884445777
4.0,3,0.0,0.2,0.8,0.33445632932070823,0.2786203639333427
4.0,3,0.0,0.4,0.6,0.33445632932070823,0.2786203639333427
4.0,3,0.0,0.6,0.4,0.33445632932070823,0.2786203639333427
4.0,3,0.0,0.8,0.2,0.33445632932070823,0.2786203639333427
4.0,3,0.0,1.0,0.0,0.43858064556326887,0.32187022993802006
4.0,3,0.2,0.0,0.8,0.46961849301499325,0.6158033311075741
4.0,3,0.2,0.2,0.6,0.6994241261535695,0.6317234070978133
4.0,3,0.2,0.4,0.4,0.6994241261535695,0.6317234070978133
4.0,3,0.2,0.6,0.2,0.8131561058506456,0.21881995620227915
4.0,3,0.2,0.8,0.0,0.8205816655526226,0.2985597574062496
4.0,3,0.4,0.0,0.6,0.3721110471669712,0.6038354270845605
4.0,3,0.4,0.2,0.4,0.7251340887084096,0.2955688020013055
4.0,3,0.4,0.4,0.2,0.8131561058506456,0.21881995620227915
4.0,3,0.4,0.6,0.0,0.8205816655526226,0.2985597574062496
4.0,3,0.6,0.0,0.4,0.7675076252940609,0.15356917721762098
4.0,3,0.6,0.2,0.2,0.7920872966573387,0.1913799597965065
4.0,3,0.6,0.4,0.0,0.8205816655526226,0.2985597574062496
4.0,3,0.8,0.0,0.2,0.7259872204733254,0.13187227159314638
4.0,3,0.8,0.2,0.0,0.8205816655526226,0.2985597574062496
4.0,3,1.0,0.0,0.0,0.7826589361762073,0.0607622400529519
4.0,4,0.0,0.0,1.0,0.9,0.5101488131548999
4.0,4,0.0,0.2,0.8,0.9,0.5230830693553209
4.0,4,0.0,0.4,0.6,0.9,0.5230830693553209
4.0,4,0.0,0.6,0.4,0.9,0.5311628724429208
4.0,4,0.0,0.8,0.2,0.9,0.5311628724429208
4.0,4,0.0,1.0,0.0,0.85,0.5345427541898543
4.0,4,0.2,0.0,0.8,0.85,0.5245472893270751
4.0,4,0.2,0.2,0.6,0.95,0.536953043717228
4.0,4,0.2,0.4,0.4,0.8,0.49123921467590875
4.0,4,0.2,0.6,0.2,0.95,0.536953043717228
4.0,4,0.2,0.8,0.0,0.95,0.4009324870963933
4.0,4,0.4,0.0,0.6,0.8,0.5213359478135795
4.0,4,0.4,0.2,0.4,0.85,0.48621078280955826
4.0,4,0.4,0.4,0.2,0.9,0.519583088296657
4.0,4,0.4,0.6,0.0,0.95,0.4009324870963933
4.0,4,0.6,0.0,0.4,0.95,0.4079018124247515
4.0,4,0.6,0.2,0.2,0.9,0.519583088296657
4.0,4,0.6,0.4,0.0,0.95,0.31337077150093695
4.0,4,0.8,0.0,0.2,0.95,0.4075938580247242
4.0,4,0.8,0.2,0.0,0.95,0.31337077150093695
4.0,4,1.0,0.0,0.0,0.95,0.26239901255237646
4.0,5,0.0,0.0,1.0,0.9,0.6512221623723972
4.0,5,0.0,0.2,0.8,0.9,0.6158311717259017
4.0,5,0.0,0.4,0.6,0.9,0.6158311717259017
4.0,5,0.0,0.6,0.4,0.9,0.6158311717259017
4.0,5,0.0,0.8,0.2,1.0,0.6576447120511754
4.0,5,0.0,1.0,0.0,0.8954760786345899,0.554148253462717
4.0,5,0.2,0.0,0.8,0.95,0.6088622201195737
4.0,5,0.2,0.2,0.6,0.95,0.6197550791634558
4.0,5,0.2,0.4,0.4,1.0,0.6576447120511754
4.0,5,0.2,0.6,0.2,1.0,0.6576447120511754
4.0,5,0.2,0.8,0.0,1.0,0.637522195384407
4.0,5,0.4,0.0,0.6,0.95,0.6088622201195737
4.0,5,0.4,0.2,0.4,1.0,0.6576447120511754
4.0,5,0.4,0.4,0.2,1.0,0.5465220951128755
4.0,5,0.4,0.6,0.0,1.0,0.637522195384407
4.0,5,0.6,0.0,0.4,1.0,0.5749348961852866
4.0,5,0.6,0.2,0.2,1.0,0.6060041249037905
4.0,5,0.6,0.4,0.0,1.0,0.637522195384407
4.0,5,0.8,0.0,0.2,1.0,0.6066527210767588
4.0,5,0.8,0.2,0.0,1.0,0.637522195384407
4.0,5,1.0,0.0,0.0,1.0,0.37721526122425675
4.0,6,0.0,0.0,1.0,0.7838841419701913,0.47856717467746973
4.0,6,0.0,0.2,0.8,0.7276321451164558,0.5297100885728067
4.0,6,0.0,0.4,0.6,0.7276321451164558,0.5297100885728067
4.0,6,0.0,0.6,0.4,0.7276321451164558,0.5297100885728067
4.0,6,0.0,0.8,0.2,0.7030323260358143,0.5067115129436855
4.0,6,0.0,1.0,0.0,0.7030323260358143,0.5067115129436855
4.0,6,0.2,0.0,0.8,0.7976731115705651,0.5105190311337183
4.0,6,0.2,0.2,0.6,0.8448972712091853,0.49610246842405353
4.0,6,0.2,0.4,0.4,0.8448972712091853,0.4912548750764632
4.0,6,0.2,0.6,0.2,0.7976731115705651,0.49267686994398985
4.0,6,0.2,0.8,0.0,0.85,0.43048306217324234
4.0,6,0.4,0.0,0.6,0.8298545668837148,0.4661520572735529
4.0,6,0.4,0.2,0.4,0.7976731115705651,0.49267686994398985
4.0,6,0.4,0.4,0.2,0.85,0.5092288792614557
4.0,6,0.4,0.6,0.0,0.8324521423781535,0.4612161395332234
4.0,6,0.6,0.0,0.4,0.8299665152645531,0.4607244857108037
4.0,6,0.6,0.2,0.2,0.85,0.5117279669362234
4.0,6,0.6,0.4,0.0,0.8324521423781535,0.4612161395332234
4.0,6,0.8,0.0,0.2,0.85,0.5006712182133062
4.0,6,0.8,0.2,0.0,0.8324521423781535,0.4612161395332234
4.0,6,1.0,0.0,0.0,0.8303266295206457,0.2789927957227248
4.0,7,0.0,0.0,1.0,0.65,0.47256358213452715
4.0,7,0.0,0.2,0.8,0.65,0.47686447935710496
4.0,7,0.0,0.4,0.6,0.65,0.47686447935710496
4.0,7,0.0,0.6,0.4,0.65,0.47686447935710496
4.0,7,0.0,0.8,0.2,0.65,0.47686447935710496
4.0,7,0.0,1.0,0.0,0.5493668865660589,0.42204688043683886
4.0,7,0.2,0.0,0.8,0.6993668865660589,0.4667201830864235
4.0,7,0.2,0.2,0.6,0.75,0.4930296377881821
4.0,7,0.2,0.4,0.4,0.75,0.4930296377881821
4.0,7,0.2,0.6,0.2,0.7,0.488629768704193
4.0,7,0.2,0.8,0.0,0.75,0.4526964332117621
4.0,7,0.4,0.0,0.6,0.75,0.5051624269168206
4.0,7,0.4,0.2,0.4,0.694462989117511,0.4779832615058451
4.0,7,0.4,0.4,0.2,0.7616874141271637,0.3882638258491654
4.0,7,0.4,0.6,0.0,0.7727821709184389,0.3841823696294373
4.0,7,0.6,0.0,0.4,0.75,0.5051624269168206
4.0,7,0.6,0.2,0.2,0.7616874141271637,0.3882638258491654
4.0,7,0.6,0.4,0.0,0.7727821709184389,0.3841823696294373
4.0,7,0.8,0.0,0.2,0.75,0.5051624269168206
4.0,7,0.8,0.2,0.0,0.7727821709184389,0.3841823696294373
4.0,7,1.0,0.0,0.0,0.7268807292172876,0.3586826100316982
4.0,8,0.0,0.0,1.0,0.6527823955980854,0.45265261719738653
4.0,8,0.0,0.2,0.8,0.7452255214554359,0.4197077337026471
4.0,8,0.0,0.4,0.6,0.7452255214554359,0.4197077337026471
4.0,8,0.0,0.6,0.4,0.65,0.48220683275801
4.0,8,0.0,0.8,0.2,0.65,0.48220683275801
4.0,8,0.0,1.0,0.0,0.5988750467657512,0.4413660594729185
4.0,8,0.2,0.0,0.8,0.7,0.4760392718160086
4.0,8,0.2,0.2,0.6,0.7,0.4492657947965854
4.0,8,0.2,0.4,0.4,0.7,0.4492657947965854
4.0,8,0.2,0.6,0.2,0.7989812474354723,0.3657784653726762
4.0,8,0.2,0.8,0.0,0.8,0.3730962740243645
4.0,8,0.4,0.0,0.6,0.742590025569516,0.42024357831581566
4.0,8,0.4,0.2,0.4,0.7989812474354723,0.3657784653726762
4.0,8,0.4,0.4,0.2,0.7989812474354723,0.3657784653726762
4.0,8,0.4,0.6,0.0,0.8,0.3730962740243645
4.0,8,0.6,0.0,0.4,0.8,0.37077776762093684
4.0,8,0.6,0.2,0.2,0.7989812474354723,0.3657784653726762
4.0,8,0.6,0.4,0.0,0.7960575753128485,0.4367778890529446
4.0,8,0.8,0.0,0.2,0.8,0.37077776762093684
4.0,8,0.8,0.2,0.0,0.8,0.4483031839766832
4.0,8,1.0,0.0,0.0,0.8,0.2659836194338374
4.0,9,0.0,0.0,1.0,0.7796926776014598,0.3537147037836743
4.0,9,0.0,0.2,0.8,0.7858316532906467,0.40247869735275144
4.0,9,0.0,0.4,0.6,0.7858316532906467,0.40247869735275144
4.0,9,0.0,0.6,0.4,0.7858316532906467,0.40247869735275144
4.0,9,0.0,0.8,0.2,0.7858316532906467,0.40247869735275144
4.0,9,0.0,1.0,0.0,0.7865106134799096,0.3902794841981987
4.0,9,0.2,0.0,0.8,0.823501359538273,0.38162677910829546
4.0,9,0.2,0.2,0.6,0.744765750063518,0.38282547031218483
4.0,9,0.2,0.4,0.4,0.8,0.39398803564572943
4.0,9,0.2,0.6,0.2,0.844765750063518,0.3543893551126326
4.0,9,0.2,0.8,0.0,0.8404966702519079,0.26233452969564863
4.0,9,0.4,0.0,0.6,0.8424319228903793,0.4117982622705434
4.0,9,0.4,0.2,0.4,0.85,0.32356666401670486
4.0,9,0.4,0.4,0.2,0.85,0.3921268570022614
4.0,9,0.4,0.6,0.0,0.8354479571766446,0.3161943779176788
4.0,9,0.6,0.0,0.4,0.85,0.4201985324751613
4.0,9,0.6,0.2,0.2,0.85,0.3921268570022614
4.0,9,0.6,0.4,0.0,0.8354479571766446,0.3161943779176788
4.0,9,0.8,0.0,0.2,0.8424319228903793,0.4117982622705434
4.0,9,0.8,0.2,0.0,0.8354479571766446,0.3161943779176788
4.0,9,1.0,0.0,0.0,0.8377381667718989,0.19644199558783432
4.0,10,0.0,0.0,1.0,0.75,0.4989779824401269
4.0,10,0.0,0.2,0.8,0.65,0.4775604366702455
4.0,10,0.0,0.4,0.6,0.65,0.4775604366702455
4.0,10,0.0,0.6,0.4,0.65,0.48755723611842305
4.0,10,0.0,0.8,0.2,0.7616582897423703,0.5010953802475371
4.0,10,0.0,1.0,0.0,0.7,0.4761449924543456
4.0,10,0.2,0.0,0.8,0.8,0.48340749110059283
4.0,10,0.2,0.2,0.6,0.7798751914068374,0.4590039593103315
4.0,10,0.2,0.4,0.4,0.7798751914068374,0.4590039593103315
4.0,10,0.2,0.6,0.2,0.7806474515569815,0.44125129317616757
4.0,10,0.2,0.8,0.0,0.85,0.36336640188403896
4.0,10,0.4,0.0,0.6,0.8,0.48340749110059283
4.0,10,0.4,0.2,0.4,0.8,0.4681007422441002
4.0,10,0.4,0.4,0.2,0.8,0.48823736418226105
4.0,10,0.4,0.6,0.0,0.85,0.47469985813480964
4.0,10,0.6,0.0,0.4,0.8,0.4946922122416426
4.0,10,0.6,0.2,0.2,0.8,0.48823736418226105
4.0,10,0.6,0.4,0.0,0.85,0.47469985813480964
4.0,10,0.8,0.0,0.2,0.8,0.4876358270844467
4.0,10,0.8,0.2,0.0,0.85,0.47469985813480964
4.0,10,1.0,0.0,0.0,0.8,0.26971958758778086
4.0,11,0.0,0.0,1.0,0.85,0.44987073334761707
4.0,11,0.0,0.2,0.8,0.7422141335867007,0.4597381944127164
4.0,11,0.0,0.4,0.6,0.7422141335867007,0.4597381944127164
4.0,11,0.0,0.6,0.4,0.9,0.43979607840586465
4.0,11,0.0,0.8,0.2,0.7,0.4692699150779343
4.0,11,0.0,1.0,0.0,0.8,0.4549016425986546
4.0,11,0.2,0.0,0.8,0.65,0.4407814994837169
4.0,11,0.2,0.2,0.6,0.9,0.43695972488823226
4.0,11,0.2,0.4,0.4,0.7488603949062969,0.4348241547528682
4.0,11,0.2,0.6,0.2,0.9,0.2912752534585044
4.0,11,0.2,0.8,0.0,0.9,0.4326735616552639
4.0,11,0.4,0.0,0.6,0.9,0.40352042909974306
4.0,11,0.4,0.2,0.4,0.9,0.2912752534585044
4.0,11,0.4,0.4,0.2,0.9,0.2912752534585044
4.0,11,0.4,0.6,0.0,0.9,0.4326735616552639
4.0,11,0.6,0.0,0.4,0.9,0.40352042909974306
4.0,11,0.6,0.2,0.2,0.9,0.2912752534585044
4.0,11,0.6,0.4,0.0,0.9,0.4326735616552639
4.0,11,0.8,0.0,0.2,0.9,0.40352042909974306
4.0,11,0.8,0.2,0.0,0.9,0.4326735616552639
4.0,11,1.0,0.0,0.0,0.9,0.25653507979664286
4.0,12,0.0,0.0,1.0,0.6948798386064963,0.4175400147494751
4.0,12,0.0,0.2,0.8,0.65,0.376724008913321
4.0,12,0.0,0.4,0.6,0.65,0.376724008913321
4.0,12,0.0,0.6,0.4,0.476974072419452,0.34982741088778907
4.0,12,0.0,0.8,0.2,0.5408351170477383,0.32409181456355696
4.0,12,0.0,1.0,0.0,0.7772561103016677,0.3491649712059734
4.0,12,0.2,0.0,0.8,0.7343907751920971,0.354188198836755
4.0,12,0.2,0.2,0.6,0.678172168847333,0.3894105793536549
4.0,12,0.2,0.4,0.4,0.9393856202063391,0.2900577199456867
4.0,12,0.2,0.6,0.2,0.9167008683912332,0.3357101423512
4.0,12,0.2,0.8,0.0,0.8873602743440057,0.21667023760245538
4.0,12,0.4,0.0,0.6,0.9262486314833994,0.28608854316203486
4.0,12,0.4,0.2,0.4,0.9454822254962796,0.30459288733375606
4.0,12,0.4,0.4,0.2,0.9449302062623438,0.3554085751777803
4.0,12,0.4,0.6,0.0,0.95,0.32199696070098294
4.0,12,0.6,0.0,0.4,0.9291530800927778,0.32932400337791906
4.0,12,0.6,0.2,0.2,0.9704126950254643,0.3059135822723778
4.0,12,0.6,0.4,0.0,0.95,0.32199696070098294
4.0,12,0.8,0.0,0.2,0.9291530800927778,0.32932400337791906
4.0,12,0.8,0.2,0.0,0.95,0.32199696070098294
4.0,12,1.0,0.0,0.0,0.8786074172933638,0.19611341854223588
4.0,13,0.0,0.0,1.0,0.85,0.5007555216369448
4.0,13,0.0,0.2,0.8,0.85,0.5067089453315554
4.0,13,0.0,0.4,0.6,0.7967883498643735,0.5191665709072533
4.0,13,0.0,0.6,0.4,0.9,0.5087635431957738
4.0,13,0.0,0.8,0.2,0.85,0.5023726110802387
4.0,13,0.0,1.0,0.0,0.7767778010190021,0.4405055686000009
4.0,13,0.2,0.0,0.8,0.9,0.5019496673613683
4.0,13,0.2,0.2,0.6,1.0,0.4882217870389377
4.0,13,0.2,0.4,0.4,0.95,0.486270956157282
4.0,13,0.2,0.6,0.2,0.9943556047812787,0.4579867378816294
4.0,13,0.2,0.8,0.0,1.0,0.458539694017544
4.0,13,0.4,0.0,0.6,0.9813376561147171,0.41695679054829465
4.0,13,0.4,0.2,0.4,1.0,0.4949300909323804
4.0,13,0.4,0.4,0.2,1.0,0.36238611103526547
4.0,13,0.4,0.6,0.0,1.0,0.3760251783180149
4.0,13,0.6,0.0,0.4,1.0,0.3760909049581246
4.0,13,0.6,0.2,0.2,1.0,0.4182516994963375
4.0,13,0.6,0.4,0.0,1.0,0.3760251783180149
4.0,13,0.8,0.0,0.2,1.0,0.3760909049581246
4.0,13,0.8,0.2,0.0,1.0,0.3760251783180149
4.0,13,1.0,0.0,0.0,0.9796903204330298,0.2305240184593543
4.0,14,0.0,0.0,1.0,0.491069015271838,0.5070560894352438
