slack,cap_sigma,stake,rule,weights,seed,supply_demand,role,agent,coord,factor,true_util,service,gain,rel_gain
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,0,gas,0.25,154.61205698697304,1.0,-115.95904274022979,-0.75
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,0,gas,0.5,154.61205698697304,1.0,-77.30602849348652,-0.5
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,0,gas,0.8,154.61205698697304,1.0,-30.922411397394598,-0.19999999999999993
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,0,gas,1.25,154.61205698697304,1.0,0.0,0.0
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,0,gas,2.0,154.61205698697304,1.0,0.0,0.0
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,0,gas,4.0,154.61205698697304,1.0,0.0,0.0
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,0,gasprice,0.25,154.61205698697304,1.0,-154.61205698697304,-1.0
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,0,gasprice,0.5,154.61205698697304,1.0,0.0,0.0
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,0,gasprice,0.8,154.61205698697304,1.0,0.0,0.0
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,0,gasprice,1.25,154.61205698697304,1.0,0.0,0.0
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,0,gasprice,2.0,154.61205698697304,1.0,0.0,0.0
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,0,gasprice,4.0,154.61205698697304,1.0,0.0,0.0
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,0,stake,0.25,154.61205698697304,1.0,0.0,0.0
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,0,stake,0.5,154.61205698697304,1.0,0.0,0.0
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,0,stake,0.8,154.61205698697304,1.0,0.0,0.0
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,0,stake,1.25,154.61205698697304,1.0,-26.634196471998735,-0.17226467968305226
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,0,stake,2.0,154.61205698697304,1.0,-26.634196471998735,-0.17226467968305226
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,0,stake,4.0,154.61205698697304,1.0,-154.61205698697304,-1.0
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,1,gas,0.25,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,1,gas,0.5,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,1,gas,0.8,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,1,gas,1.25,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,1,gas,2.0,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,1,gas,4.0,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,1,gasprice,0.25,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,1,gasprice,0.5,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,1,gasprice,0.8,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,1,gasprice,1.25,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,1,gasprice,2.0,0.0,0.0,1.5594527659868662,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,1,gasprice,4.0,0.0,0.0,1.5594527659868662,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,1,stake,0.25,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,1,stake,0.5,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,1,stake,0.8,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,1,stake,1.25,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,1,stake,2.0,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,1,stake,4.0,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,2,gas,0.25,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,2,gas,0.5,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,2,gas,0.8,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,2,gas,1.25,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,2,gas,2.0,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,2,gas,4.0,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,2,gasprice,0.25,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,2,gasprice,0.5,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,2,gasprice,0.8,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,2,gasprice,1.25,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,2,gasprice,2.0,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,2,gasprice,4.0,0.0,0.0,30.511353087397726,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,2,stake,0.25,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,2,stake,0.5,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,2,stake,0.8,0.0,0.0,0.0,
4.0,0.8,pareto,min,sys,3,2.000621787285521,app,2,stake,1.25,0.0,0.0,0.0,
