slack,cap_sigma,stake,rule,weights,seed,supply_demand,role,agent,coord,factor,true_util,service,gain,rel_gain
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,0,gas,0.25,15.997232564371785,0.10346691503961844,0.0,0.0
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,0,gas,0.5,15.997232564371785,0.10346691503961844,0.0,0.0
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,0,gas,0.8,15.997232564371785,0.10346691503961844,0.0,0.0
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,0,gas,1.25,15.997232564371785,0.10346691503961844,0.0,0.0
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,0,gas,2.0,15.997232564371785,0.10346691503961844,0.0,0.0
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,0,gas,4.0,15.997232564371785,0.10346691503961844,0.0,0.0
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,0,gasprice,0.25,15.997232564371785,0.10346691503961844,-15.997232564371785,-1.0
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,0,gasprice,0.5,15.997232564371785,0.10346691503961844,-15.997232564371785,-1.0
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,0,gasprice,0.8,15.997232564371785,0.10346691503961844,0.0,0.0
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,0,gasprice,1.25,15.997232564371785,0.10346691503961844,5.800869067990668,0.36261703670609036
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,0,gasprice,2.0,15.997232564371785,0.10346691503961844,5.800869067990668,0.36261703670609036
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,0,gasprice,4.0,15.997232564371785,0.10346691503961844,5.800869067990668,0.36261703670609036
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,0,stake,0.25,15.997232564371785,0.10346691503961844,0.0,0.0
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,0,stake,0.5,15.997232564371785,0.10346691503961844,0.0,0.0
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,0,stake,0.8,15.997232564371785,0.10346691503961844,0.0,0.0
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,0,stake,1.25,15.997232564371785,0.10346691503961844,0.0,0.0
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,0,stake,2.0,15.997232564371785,0.10346691503961844,-15.997232564371785,-1.0
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,0,stake,4.0,15.997232564371785,0.10346691503961844,-15.997232564371785,-1.0
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,1,gas,0.25,1.4140505634866845,0.9067607524437157,-1.0254214885090085,-0.7251660690128245
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,1,gas,0.5,1.4140505634866845,0.9067607524437157,-0.6617040423117327,-0.46794935018457967
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,1,gas,0.8,1.4140505634866845,0.9067607524437157,-0.25487878028590316,-0.1802472887938588
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,1,gas,1.25,1.4140505634866845,0.9067607524437157,0.14540220250018177,0.10282673495186578
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,1,gas,2.0,1.4140505634866845,0.9067607524437157,0.14540220250018177,0.10282673495186578
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,1,gas,4.0,1.4140505634866845,0.9067607524437157,0.14540220250018177,0.10282673495186578
0.5,0.0,uniform,min,sys,3,0.2500777234106901,app,1,gasprice,0.25,1.4140505634866845,0.9067607524437157,-1.4140505634866845,-1.0
