slack,cap_sigma,stake,rule,weights,seed,supply_demand,role,agent,coord,factor,true_util,service,gain,rel_gain
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,0,gas,0.25,22.77652091853272,0.9999999999999999,-17.08239068889954,-0.75
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,0,gas,0.5,22.77652091853272,0.9999999999999999,-11.38826045926636,-0.5
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,0,gas,0.8,22.77652091853272,0.9999999999999999,-4.555304183706539,-0.1999999999999998
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,0,gas,1.25,22.77652091853272,0.9999999999999999,3.552713678800501e-15,1.5598140258153917e-16
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,0,gas,2.0,22.77652091853272,0.9999999999999999,3.552713678800501e-15,1.5598140258153917e-16
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,0,gas,4.0,22.77652091853272,0.9999999999999999,3.552713678800501e-15,1.5598140258153917e-16
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,0,gasprice,0.25,22.77652091853272,0.9999999999999999,-22.77652091853272,-1.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,0,gasprice,0.5,22.77652091853272,0.9999999999999999,-22.77652091853272,-1.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,0,gasprice,0.8,22.77652091853272,0.9999999999999999,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,0,gasprice,1.25,22.77652091853272,0.9999999999999999,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,0,gasprice,2.0,22.77652091853272,0.9999999999999999,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,0,gasprice,4.0,22.77652091853272,0.9999999999999999,3.552713678800501e-15,1.5598140258153917e-16
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,0,stake,0.25,22.77652091853272,0.9999999999999999,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,0,stake,0.5,22.77652091853272,0.9999999999999999,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,0,stake,0.8,22.77652091853272,0.9999999999999999,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,0,stake,1.25,22.77652091853272,0.9999999999999999,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,0,stake,2.0,22.77652091853272,0.9999999999999999,-22.77652091853272,-1.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,0,stake,4.0,22.77652091853272,0.9999999999999999,-22.77652091853272,-1.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,1,gas,0.25,0.0,0.0,0.0,
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,1,gas,0.5,0.0,0.0,0.0,
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,1,gas,0.8,0.0,0.0,0.0,
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,1,gas,1.25,0.0,0.0,0.0,
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,1,gas,2.0,0.0,0.0,0.0,
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,1,gas,4.0,0.0,0.0,0.0,
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,1,gasprice,0.25,0.0,0.0,0.0,
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,1,gasprice,0.5,0.0,0.0,0.0,
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,1,gasprice,0.8,0.0,0.0,0.0,
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,1,gasprice,1.25,0.0,0.0,0.0,
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,1,gasprice,2.0,0.0,0.0,0.0,
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,1,gasprice,4.0,0.0,0.0,0.0,
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,1,stake,0.25,0.0,0.0,0.0,
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,1,stake,0.5,0.0,0.0,0.0,
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,1,stake,0.8,0.0,0.0,0.0,
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,1,stake,1.25,0.0,0.0,0.0,
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,1,stake,2.0,0.0,0.0,0.0,
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,1,stake,4.0,0.0,0.0,0.0,
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,2,gas,0.25,38.1079396597929,1.0,-28.580954744844675,-0.75
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,2,gas,0.5,38.1079396597929,1.0,-19.05396982989645,-0.5
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,2,gas,0.8,38.1079396597929,1.0,-7.6215879319585795,-0.2
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,2,gas,1.25,38.1079396597929,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,2,gas,2.0,38.1079396597929,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,2,gas,4.0,38.1079396597929,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,2,gasprice,0.25,38.1079396597929,1.0,-38.1079396597929,-1.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,2,gasprice,0.5,38.1079396597929,1.0,-38.1079396597929,-1.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,2,gasprice,0.8,38.1079396597929,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,2,gasprice,1.25,38.1079396597929,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,2,gasprice,2.0,38.1079396597929,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,2,gasprice,4.0,38.1079396597929,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,2,stake,0.25,38.1079396597929,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,2,stake,0.5,38.1079396597929,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,2,stake,0.8,38.1079396597929,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,2,stake,1.25,38.1079396597929,1.0,-38.1079396597929,-1.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,2,stake,2.0,38.1079396597929,1.0,-38.1079396597929,-1.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,2,stake,4.0,38.1079396597929,1.0,-38.1079396597929,-1.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,3,gas,0.25,22.306990778252306,1.0,-16.73024308368923,-0.7500000000000001
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,3,gas,0.5,22.306990778252306,1.0,-11.153495389126153,-0.5
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,3,gas,0.8,22.306990778252306,1.0,-4.4613981556504605,-0.19999999999999996
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,3,gas,1.25,22.306990778252306,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,3,gas,2.0,22.306990778252306,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,3,gas,4.0,22.306990778252306,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,3,gasprice,0.25,22.306990778252306,1.0,-22.306990778252306,-1.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,3,gasprice,0.5,22.306990778252306,1.0,-22.306990778252306,-1.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,3,gasprice,0.8,22.306990778252306,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,3,gasprice,1.25,22.306990778252306,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,3,gasprice,2.0,22.306990778252306,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,3,gasprice,4.0,22.306990778252306,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,3,stake,0.25,22.306990778252306,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,3,stake,0.5,22.306990778252306,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,3,stake,0.8,22.306990778252306,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,3,stake,1.25,22.306990778252306,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,3,stake,2.0,22.306990778252306,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,app,3,stake,4.0,22.306990778252306,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,0,gas,0.25,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,0,gas,0.5,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,0,gas,0.8,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,0,gas,1.25,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,0,gas,2.0,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,0,gas,4.0,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,0,gasprice,0.25,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,0,gasprice,0.5,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,0,gasprice,0.8,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,0,gasprice,1.25,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,0,gasprice,2.0,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,0,gasprice,4.0,8.392323501519188,,-8.392323501519188,-1.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,0,stake,0.25,8.392323501519188,,-6.996029168666317,-0.8336224369091454
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,0,stake,0.5,8.392323501519188,,0.6961973908745822,0.08295645309056017
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,0,stake,0.8,8.392323501519188,,-1.3286721600661124,-0.1583199408156269
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,0,stake,1.25,8.392323501519188,,1.486576072530653,0.17713522033100262
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,0,stake,2.0,8.392323501519188,,3.4101190962685717,0.40633789863454
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,0,stake,4.0,8.392323501519188,,7.602446727505162,0.905881038323768
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,1,gas,0.25,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,1,gas,0.5,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,1,gas,0.8,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,1,gas,1.25,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,1,gas,2.0,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,1,gas,4.0,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,1,gasprice,0.25,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,1,gasprice,0.5,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,1,gasprice,0.8,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,1,gasprice,1.25,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,1,gasprice,2.0,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,1,gasprice,4.0,8.392323501519188,,-8.392323501519188,-1.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,1,stake,0.25,8.392323501519188,,-4.267843323033131,-0.5085413261608136
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,1,stake,0.5,8.392323501519188,,-5.26525257290287,-0.6273891338852403
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,1,stake,0.8,8.392323501519188,,-5.705289437226309,-0.6798223919982983
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,1,stake,1.25,8.392323501519188,,-0.13340792667049328,-0.01589642327852872
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,1,stake,2.0,8.392323501519188,,0.7830425373027659,0.09330461786429212
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,1,stake,4.0,8.392323501519188,,1.71794762911912,0.2047046480999136
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,2,gas,0.25,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,2,gas,0.5,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,2,gas,0.8,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,2,gas,1.25,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,2,gas,2.0,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,2,gas,4.0,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,2,gasprice,0.25,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,2,gasprice,0.5,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,2,gasprice,0.8,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,2,gasprice,1.25,8.392323501519188,,0.0,0.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,2,gasprice,2.0,8.392323501519188,,-8.392323501519188,-1.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,2,gasprice,4.0,8.392323501519188,,-8.392323501519188,-1.0
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,2,stake,0.25,8.392323501519188,,-7.046601472282282,-0.8396484562358324
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,2,stake,0.5,8.392323501519188,,2.4893872878433214,0.29662670741811725
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,2,stake,0.8,8.392323501519188,,-1.3888011575055668,-0.16548470244910893
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,2,stake,1.25,8.392323501519188,,1.5823919013065115,0.18855230032780138
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,2,stake,2.0,8.392323501519188,,4.414212191205021,0.5259821300270366
4.0,0.0,pareto,sum,uniform,0,2.955881604761537,op,2,stake,4.0,8.392323501519188,,9.504018370847811,1.1324656835651512
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,0,gas,0.25,28.377148530307164,1.0,-21.282861397730372,-0.75
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,0,gas,0.5,28.377148530307164,1.0,-14.188574265153582,-0.5
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,0,gas,0.8,28.377148530307164,1.0,-5.675429706061433,-0.2
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,0,gas,1.25,28.377148530307164,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,0,gas,2.0,28.377148530307164,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,0,gas,4.0,28.377148530307164,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,0,gasprice,0.25,28.377148530307164,1.0,-28.377148530307164,-1.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,0,gasprice,0.5,28.377148530307164,1.0,-28.377148530307164,-1.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,0,gasprice,0.8,28.377148530307164,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,0,gasprice,1.25,28.377148530307164,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,0,gasprice,2.0,28.377148530307164,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,0,gasprice,4.0,28.377148530307164,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,0,stake,0.25,28.377148530307164,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,0,stake,0.5,28.377148530307164,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,0,stake,0.8,28.377148530307164,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,0,stake,1.25,28.377148530307164,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,0,stake,2.0,28.377148530307164,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,0,stake,4.0,28.377148530307164,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,1,gas,0.25,45.67806221115006,1.0,-34.25854665836255,-0.75
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,1,gas,0.5,45.67806221115006,1.0,-22.83903110557503,-0.5
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,1,gas,0.8,45.67806221115006,1.0,-9.135612442230013,-0.2
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,1,gas,1.25,45.67806221115006,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,1,gas,2.0,45.67806221115006,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,1,gas,4.0,45.67806221115006,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,1,gasprice,0.25,45.67806221115006,1.0,-45.67806221115006,-1.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,1,gasprice,0.5,45.67806221115006,1.0,-45.67806221115006,-1.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,1,gasprice,0.8,45.67806221115006,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,1,gasprice,1.25,45.67806221115006,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,1,gasprice,2.0,45.67806221115006,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,1,gasprice,4.0,45.67806221115006,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,1,stake,0.25,45.67806221115006,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,1,stake,0.5,45.67806221115006,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,1,stake,0.8,45.67806221115006,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,1,stake,1.25,45.67806221115006,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,1,stake,2.0,45.67806221115006,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,1,stake,4.0,45.67806221115006,1.0,0.0,0.0
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,2,gas,0.25,27.95055555599595,0.9999999999999999,-20.96291666699696,-0.7499999999999999
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,2,gas,0.5,27.95055555599595,0.9999999999999999,-13.975277777997972,-0.4999999999999999
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,2,gas,0.8,27.95055555599595,0.9999999999999999,-5.590111111199185,-0.19999999999999982
4.0,0.0,pareto,sum,uniform,1,4.293323043187976,app,2,gas,1.25,27.95055555599595,0.9999999999999999,3.552713678800501e-15,1.271070863576582e-16
