slack,cap_sigma,stake,rule,weights,seed,supply_demand,role,agent,coord,factor,true_util,service,gain,rel_gain
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,0,gas,0.25,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,0,gas,0.5,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,0,gas,0.8,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,0,gas,1.25,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,0,gas,2.0,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,0,gas,4.0,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,0,gasprice,0.25,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,0,gasprice,0.5,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,0,gasprice,0.8,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,0,gasprice,1.25,0.0,0.0,22.776520918532725,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,0,gasprice,2.0,0.0,0.0,22.776520918532725,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,0,gasprice,4.0,0.0,0.0,22.776520918532725,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,0,stake,0.25,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,0,stake,0.5,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,0,stake,0.8,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,0,stake,1.25,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,0,stake,2.0,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,0,stake,4.0,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,1,gas,0.25,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,1,gas,0.5,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,1,gas,0.8,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,1,gas,1.25,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,1,gas,2.0,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,1,gas,4.0,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,1,gasprice,0.25,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,1,gasprice,0.5,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,1,gasprice,0.8,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,1,gasprice,1.25,0.0,0.0,14.325288771048257,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,1,gasprice,2.0,0.0,0.0,14.325288771048257,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,1,gasprice,4.0,0.0,0.0,17.599933730221583,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,1,stake,0.25,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,1,stake,0.5,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,1,stake,0.8,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,1,stake,1.25,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,1,stake,2.0,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,1,stake,4.0,0.0,0.0,0.0,
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,2,gas,0.25,22.915636366015107,0.6013349598690858,-14.867655508655986,-0.6487995913002604
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,2,gas,0.5,22.915636366015107,0.6013349598690858,-11.003294117534447,-0.48016533085909907
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,2,gas,0.8,22.915636366015107,0.6013349598690858,0.0,0.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,2,gas,1.25,22.915636366015107,0.6013349598690858,0.0,0.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,2,gas,2.0,22.915636366015107,0.6013349598690858,0.0,0.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,2,gas,4.0,22.915636366015107,0.6013349598690858,0.0,0.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,2,gasprice,0.25,22.915636366015107,0.6013349598690858,-22.915636366015107,-1.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,2,gasprice,0.5,22.915636366015107,0.6013349598690858,-22.915636366015107,-1.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,2,gasprice,0.8,22.915636366015107,0.6013349598690858,-22.915636366015107,-1.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,2,gasprice,1.25,22.915636366015107,0.6013349598690858,14.325288771048257,0.6251316150352817
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,2,gasprice,2.0,22.915636366015107,0.6013349598690858,14.325288771048257,0.6251316150352817
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,2,gasprice,4.0,22.915636366015107,0.6013349598690858,14.325288771048257,0.6251316150352817
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,2,stake,0.25,22.915636366015107,0.6013349598690858,0.0,0.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,2,stake,0.5,22.915636366015107,0.6013349598690858,0.0,0.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,2,stake,0.8,22.915636366015107,0.6013349598690858,0.0,0.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,2,stake,1.25,22.915636366015107,0.6013349598690858,0.0,0.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,2,stake,2.0,22.915636366015107,0.6013349598690858,-8.59034759496685,-0.37486838496471836
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,2,stake,4.0,22.915636366015107,0.6013349598690858,-22.915636366015107,-1.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,3,gas,0.25,14.325288771048257,0.6421883127783587,-14.325288771048257,-1.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,3,gas,0.5,14.325288771048257,0.6421883127783587,-14.325288771048257,-1.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,3,gas,0.8,14.325288771048257,0.6421883127783587,0.0,0.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,3,gas,1.25,14.325288771048257,0.6421883127783587,7.981702007204049,0.5571756447475779
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,3,gas,2.0,14.325288771048257,0.6421883127783587,7.981702007204049,0.5571756447475779
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,3,gas,4.0,14.325288771048257,0.6421883127783587,7.981702007204049,0.5571756447475779
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,3,gasprice,0.25,14.325288771048257,0.6421883127783587,-14.325288771048257,-1.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,3,gasprice,0.5,14.325288771048257,0.6421883127783587,-14.325288771048257,-1.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,3,gasprice,0.8,14.325288771048257,0.6421883127783587,-14.325288771048257,-1.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,3,gasprice,1.25,14.325288771048257,0.6421883127783587,7.981702007204049,0.5571756447475779
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,3,gasprice,2.0,14.325288771048257,0.6421883127783587,7.981702007204049,0.5571756447475779
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,3,gasprice,4.0,14.325288771048257,0.6421883127783587,7.981702007204049,0.5571756447475779
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,3,stake,0.25,14.325288771048257,0.6421883127783587,0.0,0.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,3,stake,0.5,14.325288771048257,0.6421883127783587,0.0,0.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,3,stake,0.8,14.325288771048257,0.6421883127783587,0.0,0.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,3,stake,1.25,14.325288771048257,0.6421883127783587,0.0,0.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,3,stake,2.0,14.325288771048257,0.6421883127783587,0.0,0.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,app,3,stake,4.0,14.325288771048257,0.6421883127783587,0.0,0.0
0.5,0.0,uniform,sum,sys,0,0.369485200595192,op,0,gas,0.25,3.581322192145871,,2.0942968869470366,0.5847831539815097
0.5,0.0,uniform,sum,sys,0,0.369485200595192,op,0,gas,0.5,3.581322192145871,,2.2713641447087207,0.6342250216107352
0.5,0.0,uniform,sum,sys,0,0.369485200595192,op,0,gas,0.8,3.581322192145871,,2.9975097312154926,0.8369840998358857
